145,clerical,"[形]聖職者の"
146,cleverly,"[副]巧みに"
147,clone,"[名]クローン、複製品"
148,closure,"[名]終結、閉鎖"
149,cloudless,"[形]雲のない"
150,coalition,"[名]連合"
151,cockpit,"[名]操縦室"
152,coeducation,"[名]男女共学"
153,coherent,"[形]明瞭な、筋の通った"
154,coincidence,"[名]同時発生"
155,collide,"[動]衝突する"
156,colonize,"[動]植⺠地化する"
157,comma,"[名]コンマ"
158,commentary,"[名]論評、批評"
159,commentator,"[名]解説者"
160,communion,"[名]信仰などを共にすること"
161,commute,"[動]通勤する"
162,compassion,"[名]思いやり"
163,compatible,"[形]互換性のある"
164,compelling,"[形]強制的な"
165,compile,"[動]編集する"
166,comply,"[動]従う、適合する"
167,composite,"[形]合成の"
168,compress,"[動]圧縮する"
169,compute,"[動]計算する"
170,computerize,"[動]コンピュータで処理する"
171,con,"[動]だます"
172,conceit,"[名]うぬぼれ"
173,conceivable,"[形]想像しうる"
174,conclusive,"[形]決定的な"
175,condominium,"[名]分譲マンション"
176,confinement,"[名]監禁"
177,confirmed,"[形]確認された"
178,conflicting,"[形]矛盾する"
179,congregation,"[名]集合"
180,congressional,"[形]議会の"
181,conscientious,"[形]良心的な、注意深くて"
182,conserve,"[動]保存する"
183,considerate,"[形]思いやりのある"
184,consistency,"[名]一貫性"
185,consolidate,"[動]統合する"
186,consolidation,"[名]合併"
187,conspicuous,"[形]目立つ"
188,conspire,"[動]共謀する"
189,constraint,"[名]強制、制約"
190,contagious,"[形]伝染性の"
191,contaminate,"[動]汚染する"
192,contented,"[形]満足した"
193,contributor,"[名]寄付、貢献者"
194,cookery,"[名]料理法"
195,coordination,"[名]対等関係"
196,correlation,"[名]相互関係"
197,corresponding,"[形]対応する"
198,cosmopolitan,"[形]全世界的な"
199,countenance,"[名]表情、顔つき"
200,coup,"[名]大当たり、大成功"
201,courtyard,"[名]中庭"
202,cram,"[動]詰め込む"
203,cramp,"[名]痙攣"
204,crater,"[名]噴火口"
205,craze,"[動]発狂させる"
206,credible,"[形]信用できる"
207,creed,"[名]信条"
208,critique,"[名]批評、評論"
209,crooked,"[形]曲がった"
210,cruelly,"[副]残酷に"
211,cruiser,"[名]クルーザー"
212,crusade,"[名]改革運動"
213,crushing,"[形]圧倒的な"
214,cubic,"[形]立体的な"
215,cursed,"[形]のろわれた"
216,curved,"[形]曲がった"
217,custard,"[名]カスタード"
218,custody,"[名]保護"
219,customary,"[形]習慣的な"
220,dagger,"[名]短剣"
221,dandelion,"[名]タンポポ"
222,deathbed,"[名]臨終"
223,decency,"[名]礼儀正しさ"
224,decimal,"[名]小数"
225,decorative,"[形]装飾の"
226,dedication,"[名]熱心、献身"
227,defective,"[形]不完全な"
228,degradation,"[名]下落、堕落"
229,delete,"[動]削除する"
230,delicacy,"[名]優雅、上品さ"
231,delta,"[名]三角州"
232,demo,"[名]実演、試用"
233,demon,"[名]悪魔"
234,deodorant,"[名]防臭剤"
235,depict,"[動]描く、描写する"
236,deprivation,"[名]剥奪、喪失"
237,descriptive,"[形]描写して"
238,deserved,"[形]当然の"
239,designate,"[動]指名する、指定する"
240,designing,"[名]設計"
241,desktop,"[名]デスクトップ"
242,desperation,"[名]自暴自棄"
243,detached,"[形]分離した"
244,detachment,"[名]分離、脱離"
245,devastate,"[動]荒廃させる"
246,dice,"[名]さいころ"
247,dictator,"[名]独裁者"
248,dignify,"[動]威厳を付ける"
249,dilemma,"[名]板ばさみ、ジレンマ"
250,directory,"[名]人名録"
251,disability,"[名]障害"
252,disabled,"[形]障害を持った"
253,disarm,"[動]武装解除をする"
254,discern,"[動]識別する"
255,disciplinary,"[形]訓練上の、懲戒の"
256,disciplined,"[形]訓練された"
257,discontent,"[名]不満"
258,discontinue,"[動]中止する"
259,discredit,"[名]不信"
260,discretion,"[名]思慮深さ、慎重さ"
261,discriminate,"[動]差別する、識別する"
262,disdain,"[動]軽蔑する"
263,disillusion,"[動]幻滅を感じさせる"
264,disinterested,"[形]公平無私な"
265,disobedience,"[名]不服従、違反"
266,disobey,"[動]従わない"
267,dispense,"[動]分配する"
268,displacement,"[名]転置、変位"
269,displeasure,"[名]不機嫌"
270,disposable,"[形]処分できる"
271,disregard,"[名]無関心"
272,disrupt,"[動]混乱させる"
273,disruption,"[名]中断、妨害"
274,dissolution,"[名]解散、解消"
275,distraction,"[名]注意散漫"
276,diversion,"[名]わきへそらすこと"
277,divided,"[形]分割された"
278,divinity,"[名]神性"
279,documentation,"[名]書類"
280,dodge,"[動]身をかわす"
281,dominance,"[名]優越、支配"
282,domination,"[名]統治、支配"
283,don,"[動]着用する"
284,donor,"[名]提供者、寄贈者"
285,dough,"[名]こね粉、パン生地"
286,downhill,"[名]下り坂、滑降"
287,dramatist,"[名]劇作家"
288,dramatize,"[動]劇的に表現する"
289,drawback,"[名]欠点、障害"
290,driven,"[動]運転する"
291,duly,"[副]正しく、適当に"
292,dummy,"[形]偽の"
293,dumping,"[名]投げ捨て"
294,durable,"[形]永続性のある"
295,dweller,"[名]居住者"
296,dynamics,"[名]力学、動力学"
297,dynamite,"[名]爆弾"
298,eccentricity,"[名]風変わり、突飛さ"
299,ecological,"[形]生態学的な"
300,ecologist,"[名]生態学者"
301,ecstasy,"[名]有頂天"
302,eel,"[名]ウナギ"
303,electoral,"[形]選挙の"
304,elegance,"[名]優雅"
305,elimination,"[名]除去"
306,eloquence,"[名]雄弁"
307,embroider,"[動]刺繍する"
308,emigrate,"[動]移住する"
309,emigration,"[名]移⺠"
310,emit,"[動]放射する"
311,emphatic,"[形]強固な"
312,emphatically,"[副]強調して"
313,encouraging,"[形]心強い"
314,encyclopedia,"[名]百科事典"
315,endanger,"[動]危険にさらす"
316,endorse,"[動]承認する、裏書きをする"
317,endow,"[動]授ける"
318,endowment,"[名]寄付"
319,enduring,"[形]永続する"
320,enlightenment,"[名]悟り、啓発"
321,enlist,"[動]入隊する"
322,enroll,"[動]登録する、入学させる"
323,entangle,"[動]もつれさせる"
324,enterprising,"[形]企業心に富んだ"
325,entity,"[名]実在、存在"
326,entrepreneur,"[名]企業家"
327,epidemic,"[形]伝染性の"
328,equilibrium,"[名]均衡"
329,equity,"[名]公平、公正"
330,eruption,"[名]噴火"
331,escalate,"[動]段階的に拡大する"
332,estimated,"[形]おおよその、概算の"
333,estimation,"[名]見積もり"
334,eternity,"[名]永遠"
335,etiquette,"[名]礼儀作法"
336,exalt,"[動]高める"
337,exceptionally,"[副]例外的に"
338,exhaustive,"[形]徹底的な"
339,exotic,"[形]異国(風)の"
340,expanse,"[名]広がり"
341,expel,"[動]追い出す"
342,expire,"[動]期限が満了する"
343,explanatory,"[形]説明的な"
344,explicit,"[形]明白な"
345,exploitation,"[名]開発、搾取"
346,expressway,"[名]高速道路"
347,extinct,"[形]絶滅した"
348,extinguish,"[動](火を)消す"
349,extravagant,"[形]贅沢な、過度の"
350,eyeball,"[名]眼球"
351,eyewitness,"[名]目撃者"
352,facilitate,"[動]促進する"
353,faction,"[名]派閥"
354,fad,"[名]一時的な流行"
355,fading,"[形]徐々に色あせる"
356,faintly,"[副]かすかに"
357,falter,"[動]口ごもる"
358,fanciful,"[形]空想上の"
359,farmyard,"[名]農家の庭"
360,fascism,"[名]ファシズム"
361,fatality,"[名]死、死者"
362,favored,"[形]好意をもたれている"
363,fellowship,"[名]友情"
364,feminism,"[名]男女同権主義"
365,fertility,"[名]繁殖(受精)力"
366,fertilize,"[動]受精させる"
367,fertilizer,"[名]肥料"
368,festive,"[形]祭りの"
369,festivity,"[名]祭りの行事"
370,fillet,"[名]ヒレ肉、切り身"
371,filling,"[名]詰め物"
372,filmmaker,"[名]映画製作者"
373,filthy,"[形]汚い"
374,fingernail,"[名]指の爪"
375,finished,"[形]洗練された"
376,finite,"[形]限りのある"
377,fishery,"[名]漁業"
378,foil,"[名]金属の薄片"
379,footlight,"[名]舞台"
380,forefront,"[名]最前部、まっ先"
381,forestry,"[名]林業"
382,formulation,"[名]公式化"
383,fragile,"[形]壊れやすい"
384,fragrance,"[名]香り"
385,frail,"[形]もろい"
386,frantic,"[形]死に物狂いの"
387,freelance,"[名]自由契約者"
388,friendliness,"[名]好意、友情"
389,frustrating,"[形]イライラする"
390,fullness,"[名]満ちること"
391,galaxy,"[名]銀河"
392,gale,"[名]強風"
393,gauge,"[名]計測器"
394,gender,"[名]性別"
395,generalization,"[名]一般化"
396,generalize,"[動]一般化する"
397,genuinely,"[副]本物の"
398,glaze,"[名]つや、上薬"
399,gloom,"[名]憂うつ"
400,godfather,"[名]名付け親"
401,goodwill,"[名]親切"
402,gourmet,"[名]食通、グルメ"
403,governing,"[動]統治する、治める"
404,governmental,"[形]政府の"
405,grader,"[名]学年"
406,groundwork,"[名]基礎"
407,guerrilla,"[名]ゲリラ兵"
408,gulp,"[動]ぐっと飲む"
409,guru,"[名]指導者"
410,gush,"[動]噴出する"
411,gut,"[名]消化管"
412,gymnasium,"[名]体育館"
413,habitat,"[名]生息地、居住環境"
414,habitually,"[副]習慣的に"
415,hangover,"[名]二日酔い"
416,harassment,"[名]悩ますこと"
417,hardworking,"[形]勤勉な"
418,harmonize,"[動]調和させる"
419,hazelnut,"[名]ハシバミの実"
420,heavyweight,"[名]有力者"
421,hemisphere,"[名]半球"
422,hereditary,"[形]遺伝的な"
423,heroin,"[名]ヘロイン"
424,hesitant,"[形]躊躇した"
425,hierarchy,"[名]階層、序列"
426,hinge,"[名]ちょうつがい"
427,hitch,"[名]障害"
428,hitherto,"[副]これまでのところは"
429,homeland,"[名]祖国"
430,homosexual,"[名]同性愛の人"
431,honorary,"[形]名誉上の"
432,hoop,"[名]輪"
433,horrified,"[形]怖がっている"
434,horrify,"[動]ぞっとさせる"
435,hose,"[名]ホース"
436,hospitalize,"[動]入院させる"
437,hostage,"[名]人質"
438,humanism,"[名]人間主義"
439,humanitarian,"[名]人道主義者"
440,humidity,"[名]湿度"
441,humiliate,"[動]恥をかかせる"
442,humiliation,"[名]屈辱"
443,hurrah,"[名]万歳!、フレー!"
444,hybrid,"[形]雑種の"
445,hypocrisy,"[名]偽善、偽善行為"
446,hysterical,"[形]ヒステリックな"
447,idealism,"[名]理想主義"
448,ideological,"[形]イデオロギーの"
449,ignition,"[名]点火"
450,illiterate,"[形]読み書きのできない"
451,illustrated,"[形]写真入りの"
452,imagery,"[名]心像、比喩的表現"
453,imaginable,"[形]想像できる"
454,imbalance,"[名]アンバランス"
455,immerse,"[動]浸す"
456,immigrate,"[動]移住する"
457,immigration,"[名]入国管理"
458,immoral,"[形]不道徳な"
459,immortality,"[名]不死"
460,impeachment,"[名]非難"
461,impersonal,"[形]非人間的な"
462,implication,"[名]含み"
463,implicit,"[形]暗黙の"
464,implied,"[形]暗に含まれた"
465,impractical,"[形]実用的でない"
466,imprint,"[動]判を押す"
467,improbable,"[形]ありそうもない"
468,impulsive,"[形]衝動的な"
469,inaccessible,"[形]近づきにくい"
470,inaccurate,"[形]不正確な"
471,inadequacy,"[名]不十分"
472,incoming,"[名]収入"
473,incomplete,"[形]不完全な"
474,incomprehensibl,"[形]不可解な"
475,inconsistent,"[形]一致しない"
476,incorporated,"[形]株式会社の"
477,individuality,"[名]個性"
478,indulgence,"[名]道楽、甘やかし"
479,indulgent,"[形]寛大な、甘い"
480,industrialize,"[動]産業化する"
481,ineffective,"[形]効果のない"
482,inefficient,"[形]無能な"
483,inequality,"[名]不平等"
484,infancy,"[名]幼年時代"
485,inferiority,"[名]劣っていること"
486,infinitely,"[副]無限に"
487,inflexible,"[形]曲がらない"
488,informative,"[形]情報を与える"
489,inhibit,"[動]抑制する"
490,initiation,"[名]開始"
491,inject,"[動]注射する"
492,innate,"[名]先天的な"
493,innkeeper,"[名]旅館の主人"
494,inscription,"[名]碑文"
495,inseparable,"[形]分離できない"
496,integral,"[形]不可欠な"
497,integrate,"[動]統合する"
498,integrated,"[形]統合した"
499,integration,"[名]統合、集積化、積分"
500,integrity,"[名]誠実、正直"
501,interact,"[動]相互に影響する"
502,interactive,"[形]相互に作用する"
503,intercept,"[動]途中で捕らえる"
504,interchange,"[動]交換する"
505,intercourse,"[名]交際"
506,interface,"[名]境界面"
507,intervene,"[動]干渉する"
508,intimacy,"[名]親交"
509,intolerable,"[形]耐えられない"
510,intricate,"[形]複雑な"
511,introductory,"[形]入門的な"
512,intruder,"[名]侵入者"
513,intrusion,"[名]侵入"
514,intuition,"[名]直観"
515,invader,"[名]侵入者"
516,invaluable,"[形]計り知れないほど貴重な"
517,inventive,"[形]独創的な"
518,investigator,"[名]捜査員、研究者"
519,invoice,"[名]請求書"
520,involuntary,"[形]故意でない"
521,ironic,"[形]皮肉な"
522,irrational,"[名]不合理なもの"
523,irrelevant,"[形]関連のない"
524,ivy,"[名]ツタ"
525,jellyfish,"[名]クラゲ"
526,jingle,"[動]リンリンと鳴る"
527,jobless,"[形]失業中の"
528,joyous,"[形]うれしい"
529,judicial,"[形]司法の"
530,jurisdiction,"[名]司法権"
531,juvenile,"[形]少年少女の"
532,keenly,"[副]熱心に"
533,kinship,"[名]血族関係"
534,landlady,"[名]女主人、女家主"
535,landmark,"[名]画期的な事件"
536,landowner,"[名]土地所有者"
537,laptop,"[形]ラップトップの"
538,lawsuit,"[名]訴訟"
539,layout,"[名]配置"
540,leafy,"[形]葉の多い"
541,legacy,"[名]遺産"
542,legendary,"[形]伝説的な"
543,lender,"[名]貸し手、金融業者"
544,lesser,"[形]より重要でない"
545,liberate,"[動]解放する"
546,liberation,"[名]解放"
547,licensed,"[形]認可された"
548,lightweight,"[名]ライト級の選手"
549,likelihood,"[名]見込み"
550,likeness,"[名]類似"
551,limousine,"[名]旅客送迎用空港バス"
552,literacy,"[名]読み書きの能力"
553,literal,"[形]文字どおりの"
554,literate,"[形]読み書きのできる"
555,litter,"[名]ごみ"
556,locality,"[名]場所、地方"
557,locally,"[副]特定の場所で、地元で"
558,lodger,"[名]下宿人"
559,longing,"[名]あこがれ"
560,lookout,"[名]見張り"
561,luminous,"[形]輝く"
562,lunar,"[形]月の"
563,lunatic,"[名]狂人"
564,lure,"[名]魅惑、魅力"
565,lurk,"[動]待ち伏せる"
566,lust,"[名]欲望"
567,lyric,"[形]オペラ風の"
568,magistrate,"[名]行政⻑官"
569,majestic,"[形]壮大な"
570,mammoth,"[名]マンモス"
571,manifestation,"[名]表明"
572,manor,"[名]荘園、領地"
573,manpower,"[名]人的資源"
574,mar,"[動]損なう"
575,marginal,"[形]周辺的な"
576,marketable,"[形]市場性のある"
577,marmalade,"[名]マーマレード"
578,mastery,"[名]熟達"
579,materialism,"[名]物質主義"
580,materialize,"[動]具体化する"
581,maze,"[名]迷路"
582,meaningful,"[形]意味のある、重要な"
583,meaningless,"[形]無意味な、無益な"
584,meddle,"[動]干渉する"
585,mediate,"[動]調停する"
586,medication,"[名]薬物治療"
587,melodrama,"[名]メロドラマ"
588,memorable,"[形]記憶すべき"
589,merciless,"[形]無慈悲な"
590,merge,"[動]合併する"
591,merger,"[名]合併"
592,mesh,"[名]網の目"
593,metric,"[形]メートル法の"
594,midway,"[形]中途に"
595,migrate,"[動]移住する"
596,migration,"[名]移住"
597,millennium,"[名]千年間"
598,minimize,"[動]最小にする"
599,mint,"[名]ハッカ"
600,mischievous,"[形]いたずら好きな"
601,misleading,"[形]人を誤らせる"
602,missionary,"[名]宣教師"
603,misty,"[形]霧の深い"
604,mob,"[名]暴徒"
605,mobile,"[名]機動性のある"
606,mobility,"[名]移動性"
607,mockery,"[名]あざけり"
608,module,"[名]交換可能な部分"
609,moody,"[形]気分屋の"
610,mop,"[動]モップでふく"
611,moth,"[名]ガ"
612,motto,"[名]金言、格言"
613,mound,"[名]小山"
614,mourning,"[名]喪中"
615,movable,"[形]動かせる"
616,mow,"[動]刈り取る"
617,multiplication,"[名]掛け算"
618,mum,"[形]ものを言わないで"
619,mumble,"[動]もぐもぐ言う"
620,mutually,"[副]相互に"
621,mystical,"[形]神秘的な"
622,narrator,"[名]語り手"
623,narrowly,"[副]かろうじて"
624,nationalistic,"[形]⺠族主義の"
625,nationwide,"[形]全国的な"
626,necktie,"[名]ネクタイ"
627,negligent,"[形]怠慢な"
628,negligible,"[形]無視してよい"
629,nightfall,"[名]日暮れ"
630,nightly,"[形]夜ごとの"
631,northward,"[名]北方"
632,notably,"[副]著しく、とりわけ"
633,notify,"[動]知らせる"
634,nourishment,"[名]栄養"
635,novelty,"[名]斬新さ"
636,novice,"[名]初心者"
637,numeral,"[名]数字"
638,nurture,"[動]大事に育てる"
639,obscene,"[形]わいせつな"
640,obscurity,"[名]不明箇所"
641,observance,"[名]遵守"
642,obsess,"[動]取りつく"
643,occupational,"[形]職業の"
644,offset,"[動]相殺する"
645,ongoing,"[形]進行中の"
646,online,"[形]オンラインの"
647,operational,"[形]運転可能な"
648,oppressive,"[形]圧迫的な"
649,organizational,"[形]組織に関する"
650,orientation,"[名]方向性"
651,ostrich,"[名]ダチョウ"
652,outlaw,"[動]不法とする"
653,overdo,"[動]度を超す"
654,overlap,"[動]重ねる"
655,overpower,"[動]負かす、圧倒する"
656,ozone,"[名]オゾン"
657,paddle,"[動]こぐ"
658,par,"[名]同等、同価"
659,parable,"[名]寓話"
660,parachute,"[名]パラシュート"
661,paradoxical,"[形]矛盾した"
662,paraphrase,"[動]言い換える"
663,parental,"[形]親の"
664,parting,"[名]別れ"
665,passerby,"[名]通行人"
666,pastoral,"[名]牧歌的な"
667,pavilion,"[名]展示館"
668,pending,"[形]未決定で"
669,perilous,"[形]危険な"
670,periodical,"[名]定期刊行物、雑誌"
671,permanence,"[名]永久不変"
672,persecute,"[動]迫害する"
673,persecution,"[名]迫害"
674,perseverance,"[名]忍耐"
675,persistence,"[名]粘り強さ"
676,pest,"[名]害虫"
677,pharmacy,"[名]薬局、薬学"
678,philosophical,"[形]哲学の"
679,pickpocket,"[名]スリ"
680,pier,"[名]埠頭、防波堤"
681,pilgrim,"[名]巡礼者"
682,pirate,"[名]海賊"
683,placement,"[名]配置"
684,plaintiff,"[名]原告"
685,plank,"[名]厚板"
686,planter,"[名]農園主"
687,platinum,"[名]白金"
688,plea,"[名]嘆願"
689,pleasantly,"[副]愛想よく"
690,poach,"[動]密猟する"
691,pollute,"[動]汚染する"
692,populate,"[動]生息する"
693,pornography,"[名]ポルノ"
694,portfolio,"[名]金融資産の一覧"
695,postgraduate,"[形]大学院の"
696,posture,"[名]姿勢"
697,postwar,"[形]戦後の"
698,potentiality,"[名]潜在能力"
699,potentially,"[副]潜在的に"
700,practitioner,"[名]開業医"
701,pragmatic,"[形]実用的な"
702,prairie,"[名]大草原"
703,preacher,"[名]説教者"
704,predictable,"[形]予想どおりの"
705,prehistoric,"[形]先史の"
706,premium,"[名]保険の掛け金"
707,presenter,"[名]司会者"
708,presidency,"[名]大統領の地位"
709,prestigious,"[形]名声のある"
710,pretension,"[名]見せかけ"
711,pretentious,"[形]うぬぼれた、偽りの"
712,preventive,"[形]予防の"
713,prickly,"[形]ちくちくする"
714,privatize,"[動]⺠営化する"
715,pro,"[名]賛成投票"
716,problematic,"[形]問題のある"
717,processor,"[名]処理装置"
718,proficiency,"[名]熟達"
719,profoundly,"[副]深く"
720,progression,"[名]進行"
721,prologue,"[名]プロローグ"
722,propel,"[動]推進する"
723,prophecy,"[名]予言能力、予言"
724,proportional,"[形]比例する"
725,prosecute,"[動]起訴する"
726,prosecution,"[名]起訴"
727,prosecutor,"[名]検察官"
728,prostitute,"[動]売春する"
729,protein,"[名]たん白質"
730,purposely,"[副]わざと"
731,quake,"[動]身震いする"
732,quarterly,"[副]季刊で"
733,query,"[名]質問"
734,questionnaire,"[名]アンケート"
735,quilt,"[名]キルト"
736,quiver,"[動]震える"
737,quota,"[名]割り当て"
738,radiation,"[名]放射能"
739,radiator,"[名]放熱器"
740,radium,"[名]ラジウム"
741,raft,"[名]いかだ、ゴムボート"
742,raised,"[形]高くなった"
743,ranger,"[名]森林警備隊"
744,rap,"[名]コツンとたたくこと"
745,rapidity,"[名]速さ"
746,rapture,"[名]歓喜"
747,rarity,"[名]珍しさ"
748,rave,"[名]激賞"
749,reactor,"[名]原子炉"
750,readiness,"[名]用意"
751,realism,"[名]現実主義"
752,realist,"[名]現実主義者"
753,recede,"[動]退く"
754,recipient,"[名]受取人"
755,recital,"[名]独唱会"
756,recognizable,"[形]認識できる"
757,reconsider,"[動]再検討する"
758,reconstruct,"[動]復元する"
759,reconstruction,"[名]再建"
760,recount,"[動]詳しく話す"
761,recreate,"[動]再創造する"
762,recruitment,"[名]新会員募集"
763,reddish,"[形]赤みがかった"
764,redefine,"[動]再び定義する"
765,redesign,"[動]再度設計する"
766,reduced,"[形]減じた"
767,redundant,"[形]余剰の"
768,refill,"[名]お代わりすること"
769,reformation,"[名]改革"
770,reformer,"[名]宗教改革者"
771,reinforcement,"[名]補強"
772,relevance,"[名]適切さ"
773,reliance,"[名]信頼"
774,relic,"[名]遺物、遺跡"
775,relish,"[名]風味"
776,reminiscent,"[形]思い出させて"
777,removed,"[形]離れて"
778,repel,"[動]はじく"
779,reportedly,"[副]伝える所によれば"
780,resentful,"[形]憤慨している"
781,resignation,"[名]辞職"
782,resolute,"[形]断固とした"
783,restricted,"[形]制限された"
784,retailer,"[名]小売業者"
785,retort,"[動]言い返す"
786,revision,"[名]訂正、改訂"
787,ripple,"[動]さざなみを立たせる"
788,rite,"[名]儀式"
789,rivalry,"[名]競争"
790,rotate,"[動]回転させる"
791,rouge,"[名]口紅"
792,rumble,"[動]ゴロゴロ鳴る"
793,runway,"[名]滑走路"
794,rusty,"[形]さびた"
795,rye,"[名]ライ⻨"
796,sanity,"[名]正気"
797,sarcastic,"[形]皮肉な"
798,scan,"[動]ざっと見る"
799,scant,"[形]乏しい"
800,scarcity,"[名]不足"
801,scenic,"[形]風景の"
802,screening,"[名]資格審査"
803,screwdriver,"[名]ねじまわし"
804,scroll,"[名]巻き物、古文書"
805,scrub,"[動]ごしごしこすって洗う"
806,sculptor,"[名]彫刻家"
807,secrecy,"[名]秘密"
808,segment,"[名]部分、区分"
809,sensibility,"[名]感受性"
810,sensor,"[名]感知装置、センサー"
811,sensuous,"[形]感覚の、敏感な"
812,serene,"[形]のどかな、穏やかな"
813,serial,"[形]連続的な"
814,server,"[名]給仕する人"
815,settled,"[形]人の住んでいる"
816,settler,"[名]開拓移⺠"
817,shameless,"[形]厚かましい"
818,shareholder,"[名]株主"
819,shellfish,"[名]貝"
820,shelve,"[動]棚に載せる"
821,shipment,"[名]発送、発送品"
822,shooting,"[名]射撃"
823,shoreline,"[名]海岸線"
824,shove,"[動]ぐいと押す"
825,shrewd,"[形]鋭い"
826,shrill,"[動]鋭く鳴る"
827,shudder,"[動]震える"
828,sicken,"[動]病気になる"
829,sideboard,"[名]食器戶棚"
830,siren,"[名]サイレン"
831,skeleton,"[名]骸骨"
